1.004 1 IMU_MAG_RAW 318 425 -377
1.007 1 IMU_ACCEL_RAW 115 -2057 35
1.010 1 IMU_GYRO_RAW -44 9 -8
1.013 1 IMU_MAG_RAW 321 424 -370
1.016 1 IMU_ACCEL_RAW 118 -2057 43
1.019 1 IMU_GYRO_RAW -45 9 -8
1.022 1 IMU_MAG_RAW 315 426 -379
1.029 1 IMU_GYRO_RAW -46 9 -8
1.032 1 IMU_MAG_RAW 318 429 -374
1.036 1 IMU_ACCEL_RAW 122 -2054 44
1.039 1 IMU_GYRO_RAW -45 9 -8
1.042 1 IMU_MAG_RAW 319 426 -373
1.045 1 IMU_ACCEL_RAW 115 -2058 41
1.281 1 DOWNLINK_STATUS 0 41 22908 1158 58 681. 38. -33099.98
1.695 1 IMU_GYRO_RAW -45 9 -8
1.698 1 IMU_MAG_RAW 317 426 -355
1.700 1 DL_VALUE 6 40.
1.705 1 NAVIGATION 0 2 -194263.5 -4813595. 0. 2.32084345979e+13 0 0
1.708 1 IMU_ACCEL_RAW 112 -2052 43
1.711 1 IMU_GYRO_RAW -45 8 -7
1.714 1 IMU_MAG_RAW 317 428 -373
1.723 1 IMU_GYRO_RAW -45 9 -8
1.726 1 IMU_MAG_RAW 317 426 -356
1.729 1 IMU_ACCEL_RAW 114 -2052 39
1.733 1 IMU_GYRO_RAW -45 8 -7
1.736 1 IMU_MAG_RAW 315 428 -357
1.984 1 NAVIGATION 0 2 -194263.5 -4813595. 0. 2.32084345979e+13 0 0
1.986 1 IMU_ACCEL_RAW 122 -2053 41
1.989 1 IMU_GYRO_RAW -45 9 -7
1.992 1 IMU_MAG_RAW 332 437 -368
1.995 1 IMU_ACCEL_RAW 116 -2055 42
1.998 1 IMU_GYRO_RAW -45 8 -8
2.001 1 IMU_MAG_RAW 320 427 -365
2.005 1 IMU_ACCEL_RAW 117 -2056 40
2.008 1 IMU_GYRO_RAW -46 9 -9
2.011 1 IMU_MAG_RAW 344 445 -296
2.014 1 IMU_ACCEL_RAW 123 -2051 39
2.017 1 IMU_GYRO_RAW -44 9 -7
2.020 1 IMU_MAG_RAW 321 430 -365
2.022 1 DL_VALUE 7 2.
2.270 1 NAVIGATION 0 2 -194263.5 -4813595. 0. 2.32084345979e+13 0 0
2.273 1 IMU_ACCEL_RAW 109 -2058 35
2.276 1 IMU_GYRO_RAW -45 9 -8
2.279 1 IMU_MAG_RAW 316 428 -361
2.282 1 DOWNLINK_STATUS 0 42 23458 1188 59 550. 30. -33099.98
2.283 1 IMU_ACCEL_RAW 122 -2054 39
2.286 1 IMU_GYRO_RAW -45 8 -7
2.289 1 IMU_MAG_RAW 351 444 -380
2.296 1 IMU_GYRO_RAW -47 8 -8
2.299 1 IMU_MAG_RAW 351 431 -288
2.303 1 NAVIGATION 0 2 -194263.5 -4813595. 0. 2.32084345979e+13 0 0
2.306 1 IMU_ACCEL_RAW 118 -2055 34
2.310 1 IMU_GYRO_RAW -45 9 -8
2.555 1 IMU_MAG_RAW 321 429 -360
2.559 1 IMU_ACCEL_RAW 121 -2054 35
2.562 1 IMU_GYRO_RAW -46 7 -8
2.565 1 IMU_MAG_RAW 317 427 -379
2.568 1 IMU_ACCEL_RAW 116 -2051 42
2.571 1 IMU_GYRO_RAW -46 9 -7
2.574 1 IMU_MAG_RAW 317 425 -378
2.584 1 IMU_ACCEL_RAW 123 -2058 35
2.587 1 IMU_GYRO_RAW -45 7 -9
2.591 1 IMU_MAG_RAW 316 427 -376
2.594 1 IMU_ACCEL_RAW 114 -2055 35
2.597 1 IMU_GYRO_RAW -46 9 -9
2.843 1 IMU_MAG_RAW 341 441 -387
2.845 1 BARO_RAW 0. 0.
2.849 1 IMU_ACCEL_RAW 119 -2058 43
2.852 1 IMU_GYRO_RAW -44 8 -9
2.855 1 IMU_MAG_RAW 320 426 -368
2.858 1 IMU_ACCEL_RAW 122 -2040 39
2.861 1 IMU_GYRO_RAW -46 9 -8
2.864 1 IMU_MAG_RAW 316 427 -375
2.869 1 IMU_GYRO_RAW -46 8 -8
2.872 1 IMU_MAG_RAW 317 429 -372
